s01_076,Student,vacant,0
s01_077,Student,occupied,0
s01_078,Student,vacant,0
s01_079,Student,vacant,0
s01_080,Student,occupied,0
s01_081,Student,vacant,0
s01_082,Student,vacant,0
s01_083,Student,occupied,0
s01_084,Student,occupied,0
s01_085,Student,vacant,0
s01_086,Student,vacant,0
s01_087,Student,occupied,0
s01_088,Student,vacant,0
s01_089,Student,vacant,0
s01_090,Student,vacant,0
s01_091,Student,occupied,0
s01_092,Student,vacant,0
s01_093,Student,occupied,0
s01_094,Student,occupied,0
s01_095,Student,vacant,0
s01_096,Student,occupied,0
s01_097,Student,vacant,0
s01_098,Student,vacant,0
s01_099,Student,occupied,0
s01_100,Student,vacant,0
s01_101,Student,vacant,0
s01_102,Student,occupied,0
s01_103,Student,occupied,0
s01_104,Student,vacant,0
s01_105,Student,vacant,0
s01_106,Student,vacant,0
s01_107,Student,occupied,0
s01_108,Student,occupied,0
s01_109,Student,vacant,0
s01_110,Student,vacant,0
s01_111,Student,occupied,0
s01_112,Student,vacant,0
s01_113,Student,vacant,0
s01_114,Student,vacant,0
s01_115,Student,vacant,0
s01_116,Student,occupied,0
s01_117,Student,occupied,0
s01_118,Student,vacant,0
s01_119,Student,vacant,0
s01_120,Student,vacant,0
s01_121,Student,occupied,0
s01_122,Student,occupied,0
s01_123,Student,vacant,0
s01_124,Student,vacant,0
s01_125,Student,occupied,0
s01_126,Student,vacant,0
s01_127,Student,occupied,0
s01_128,Student,vacant,0
s01_129,Student,vacant,0
s01_130,Student,vacant,0
s01_131,Student,occupied,0
s01_132,Student,occupied,0
s01_133,Student,vacant,0
s01_134,Student,vacant,0
s01_135,Student,occupied,0
s01_136,Student,vacant,0
s01_137,Student,occupied,0
s01_138,Student,vacant,0
s01_139,Student,vacant,0
s01_140,Student,occupied,0
s01_141,Student,vacant,0
s01_142,Student,vacant,0
s01_143,Student,occupied,0
s01_144,Student,vacant,0
s01_145,Student,occupied,0
s01_146,Student,vacant,0
s01_147,Student,vacant,0
s01_148,Student,vacant,0
s01_149,Student,vacant,0
s01_150,Student,occupied,0
s01_151,Student,occupied,0
s01_152,Student,vacant,0
s01_153,Student,vacant,0
s01_154,Student,occupied,0
s01_155,Student,vacant,0
s01_156,Student,occupied,0
s01_157,Student,occupied,0
s01_158,Student,vacant,0
s01_159,Student,occupied,0
s01_160,Student,vacant,0
s01_161,Student,occupied,0
s01_162,Student,vacant,0
s01_163,Student,vacant,0
s01_164,Student,vacant,0
s01_165,Student,vacant,0
s01_166,Student,occupied,0
s01_167,Student,occupied,0
s01_168,Student,vacant,0
s01_169,Student,vacant,0
s01_170,Student,occupied,0
s01_171,Student,vacant,0
s01_172,Student,vacant,0
s01_173,Student,vacant,0
s01_174,Student,occupied,0
s01_175,Student,vacant,0
s01_176,Student,occupied,0
s01_177,Student,occupied,0
s01_178,Student,vacant,0
s01_179,Student,occupied,0
s01_180,Student,vacant,0
s01_181,Student,vacant,0
s01_182,Student,occupied,0
s01_183,Student,vacant,0
s01_184,Student,occupied,0
s01_185,Student,occupied,0
s01_186,Student,vacant,0
s01_187,Student,occupied,0
s01_188,Student,vacant,0
s01_189,Student,occupied,0
s01_190,Student,vacant,0
s01_191,Student,vacant,0
s01_192,Student,vacant,0
s01_193,Student,vacant,0
s01_194,Student,occupied,0
s01_195,Student,occupied,0
s01_196,Student,vacant,0
s01_197,Student,vacant,0
s01_198,Student,occupied,0
s01_199,Student,occupied,0
s01_200,Student,vacant,0
s01_201,Student,vacant,0
s01_202,Student,occupied,0
s01_203,Student,vacant,0
s01_204,Student,vacant,0
s01_205,Student,vacant,0
s01_206,Student,occupied,0
s01_207,Student,vacant,0
s01_208,Student,occupied,0
s01_209,Student,occupied,0
s01_210,Student,vacant,0
s01_211,Student,occupied,0
s01_212,Student,vacant,0
s01_213,Student,vacant,0
s01_214,Student,occupied,0
s01_215,Student,vacant,0
s01_216,Student,vacant,0
s01_217,Student,occupied,0
s01_218,Student,occupied,0
s01_219,Student,vacant,0
s01_220,Student,vacant,0
s01_221,Student,occupied,0
s01_222,Student,vacant,0
s01_223,Student,vacant,0
s01_224,Student,vacant,0
s01_225,Student,occupied,0
s01_226,Student,vacant,0
s01_227,Student,occupied,0
s01_228,Student,occupied,0
s01_229,Student,vacant,0
s01_230,Student,occupied,0
s01_231,Student,vacant,0
s01_232,Student,vacant,0
s01_233,Student,occupied,0
s01_234,Student,vacant,0
s01_235,Student,vacant,0
s01_236,Student,occupied,0
s01_237,Student,occupied,0
s01_238,Student,vacant,0
s01_239,Student,vacant,0
s01_240,Student,vacant,0
s01_241,Student,occupied,0
s01_242,Student,occupied,0
s01_243,Student,vacant,0
s01_244,Student,vacant,0
s01_245,Student,occupied,0
s01_246,Student,vacant,0
s01_247,Student,vacant,0
s01_248,Student,vacant,0
s01_249,Student,vacant,0
s01_250,Student,occupied,0
s01_251,Student,occupied,0
s01_252,Student,vacant,0
s01_253,Student,vacant,0
s01_254,Student,vacant,0
s01_255,Student,occupied,0
s01_256,Student,occupied,0
s01_257,Student,vacant,0
s01_258,Student,vacant,0
s01_259,Student,occupied,0
s01_260,Student,vacant,0
s01_261,Student,occupied,0
s01_262,Student,vacant,0
s01_263,Student,vacant,0
s01_264,Student,vacant,0
s01_265,Student,occupied,0
s01_266,Student,occupied,0
s01_267,Student,vacant,0
s01_268,Student,vacant,0
s01_269,Student,occupied,0
s01_270,Student,vacant,0
s01_271,Student,occupied,0
s01_272,Student,vacant,0
s01_273,Student,vacant,0
s01_274,Student,occupied,0
s01_275,Student,vacant,0
s01_276,Student,vacant,0
s01_277,Student,occupied,0
s01_278,Student,vacant,0
s01_279,Student,occupied,0
s01_280,Student,vacant,0
s01_281,Student,vacant,0
s01_282,Student,vacant,0
s01_283,Student,vacant,0
s01_284,Student,occupied,0
s01_285,Student,occupied,0
s01_286,Student,vacant,0
s01_287,Student,vacant,0
s01_288,Student,occupied,0
s01_289,Student,vacant,0
s01_290,Student,occupied,0
s01_291,Student,occupied,0
s01_292,Student,vacant,0
s01_293,Student,occupied,0
s01_294,Student,vacant,0
s01_295,Student,occupied,0
s01_296,Student,vacant,0
s01_297,Student,vacant,0
s01_298,Student,vacant,0
s01_299,Student,vacant,0
s01_300,Student,occupied,0
E01_001,Employee,occupied,0
E01_002,Employee,vacant,0
E01_003,Employee,vacant,0
E01_004,Employee,occupied,0
E01_005,Employee,vacant,0
E01_006,Employee,vacant,0
E01_007,Employee,vacant,0
E01_008,Employee,occupied,0
E01_009,Employee,vacant,0
E01_010,Employee,occupied,0
E01_011,Employee,occupied,0
E01_012,Employee,vacant,0
E01_013,Employee,occupied,0
E01_014,Employee,vacant,0
E01_015,Employee,vacant,0
E01_016,Employee,occupied,0
E01_017,Employee,vacant,0
E01_018,Employee,occupied,0
E01_019,Employee,occupied,0
E01_020,Employee,vacant,0
E01_021,Employee,occupied,0
E01_022,Employee,vacant,0
E01_023,Employee,occupied,0
E01_024,Employee,vacant,0
E01_025,Employee,vacant,0
E01_026,Employee,vacant,0
E01_027,Employee,vacant,0
E01_028,Employee,occupied,0
E01_029,Employee,occupied,0
E01_030,Employee,vacant,0
E01_031,Employee,vacant,0
E01_032,Employee,occupied,0
E01_033,Employee,occupied,0
E01_034,Employee,vacant,0
E01_035,Employee,vacant,0
E01_036,Employee,occupied,0
E01_037,Employee,vacant,0
E01_038,Employee,vacant,0
E01_039,Employee,vacant,0
E01_040,Employee,occupied,0
E01_041,Employee,vacant,0
E01_042,Employee,occupied,0
E01_043,Employee,occupied,0
E01_044,Employee,vacant,0
E01_045,Employee,occupied,0
E01_046,Employee,vacant,0
E01_047,Employee,vacant,0
E01_048,Employee,occupied,0
E01_049,Employee,vacant,0
E01_050,Employee,vacant,0
E01_051,Employee,occupied,0
E01_052,Employee,occupied,0
E01_053,Employee,vacant,0
E01_054,Employee,vacant,0
E01_055,Employee,occupied,0
E01_056,Employee,vacant,0
E01_057,Employee,vacant,0
E01_058,Employee,vacant,0
E01_059,Employee,occupied,0
E01_060,Employee,vacant,0
E01_061,Employee,occupied,0
E01_062,Employee,occupied,0
E01_063,Employee,vacant,0
E01_064,Employee,occupied,0
E01_065,Employee,vacant,0
E01_066,Employee,vacant,0
E01_067,Employee,occupied,0
E01_068,Employee,vacant,0
E01_069,Employee,vacant,0
E01_070,Employee,occupied,0
E01_071,Employee,occupied,0
E01_072,Employee,vacant,0
E01_073,Employee,vacant,0
E01_074,Employee,vacant,0
E01_075,Employee,occupied,0
E01_076,Employee,occupied,0
E01_077,Employee,vacant,0
E01_078,Employee,vacant,0
E01_079,Employee,occupied,0
E01_080,Employee,vacant,0
E01_081,Employee,vacant,0
E01_082,Employee,vacant,0
E01_083,Employee,vacant,0
E01_084,Employee,occupied,0
E01_085,Employee,occupied,0
E01_086,Employee,vacant,0
E01_087,Employee,vacant,0
E01_088,Employee,vacant,0
E01_089,Employee,occupied,0
E01_090,Employee,occupied,0
E01_091,Employee,vacant,0
E01_092,Employee,vacant,0
E01_093,Employee,occupied,0
E01_094,Employee,vacant,0
E01_095,Employee,occupied,0
E01_096,Employee,vacant,0
E01_097,Employee,vacant,0
E01_098,Employee,vacant,0
E01_099,Employee,occupied,0
E01_100,Employee,occupied,0
E01_101,Employee,vacant,0
E01_102,Employee,vacant,0
E01_103,Employee,occupied,0
E01_104,Employee,vacant,0
E01_105,Employee,occupied,0
E01_106,Employee,vacant,0
E01_107,Employee,vacant,0
E01_108,Employee,occupied,0
E01_109,Employee,vacant,0
E01_110,Employee,vacant,0
E01_111,Employee,occupied,0
E01_112,Employee,vacant,0
E01_113,Employee,occupied,0
E01_114,Employee,vacant,0
E01_115,Employee,vacant,0
E01_116,Employee,vacant,0
E01_117,Employee,vacant,0
E01_118,Employee,occupied,0
E01_119,Employee,occupied,0
E01_120,Employee,vacant,0
E01_121,Employee,vacant,0
E01_122,Employee,occupied,0
E01_123,Employee,vacant,0
E01_124,Employee,occupied,0
E01_125,Employee,occupied,0
E01_126,Employee,vacant,0
E01_127,Employee,occupied,0
E01_128,Employee,vacant,0
E01_129,Employee,occupied,0
E01_130,Employee,vacant,0
E01_131,Employee,vacant,0
E01_132,Employee,vacant,0
E01_133,Employee,vacant,0
E01_134,Employee,occupied,0
E01_135,Employee,occupied,0
E01_136,Employee,vacant,0
E01_137,Employee,vacant,0
E01_138,Employee,occupied,0
E01_139,Employee,vacant,0
E01_140,Employee,vacant,0
E01_141,Employee,vacant,0
E01_142,Employee,occupied,0
E01_143,Employee,vacant,0
E01_144,Employee,occupied,0
E01_145,Employee,occupied,0
E01_146,Employee,vacant,0
E01_147,Employee,occupied,0
E01_148,Employee,vacant,0
E01_149,Employee,vacant,0
E01_150,Employee,occupied,0
E01_151,Employee,vacant,0
E01_152,Employee,occupied,0
E01_153,Employee,occupied,0
E01_154,Employee,vacant,0
E01_155,Employee,occupied,0
E01_156,Employee,vacant,0
E01_157,Employee,occupied,0
E01_158,Employee,vacant,0
E01_159,Employee,vacant,0
E01_160,Employee,vacant,0
E01_161,Employee,vacant,0
E01_162,Employee,occupied,0
E01_163,Employee,occupied,0
E01_164,Employee,vacant,0
E01_165,Employee,vacant,0
E01_166,Employee,occupied,0
E01_167,Employee,occupied,0
E01_168,Employee,vacant,0
E01_169,Employee,vacant,0
E01_170,Employee,occupied,0
E01_171,Employee,vacant,0
E01_172,Employee,vacant,0
E01_173,Employee,vacant,0
E01_174,Employee,occupied,0
E01_175,Employee,vacant,0
E01_176,Employee,occupied,0
E01_177,Employee,occupied,0
E01_178,Employee,vacant,0
E01_179,Employee,occupied,0
E01_180,Employee,vacant,0
E01_181,Employee,vacant,0
E01_182,Employee,occupied,0
E01_183,Employee,vacant,0
E01_184,Employee,vacant,0
E01_185,Employee,occupied,0
E01_186,Employee,occupied,0
E01_187,Employee,vacant,0
E01_188,Employee,vacant,0
E01_189,Employee,occupied,0
E01_190,Employee,vacant,0
E01_191,Employee,vacant,0
E01_192,Employee,vacant,0
E01_193,Employee,occupied,0
E01_194,Employee,vacant,0
E01_195,Employee,occupied,0
E01_196,Employee,occupied,0
E01_197,Employee,vacant,0
E01_198,Employee,occupied,0
E01_199,Employee,vacant,0
E01_200,Employee,vacant,0
E01_201,Employee,occupied,0
E01_202,Employee,vacant,0
E01_203,Employee,vacant,0
E01_204,Employee,occupied,0
E01_205,Employee,occupied,0
E01_206,Employee,vacant,0
E01_207,Employee,vacant,0
E01_208,Employee,vacant,0
E01_209,Employee,occupied,0
E01_210,Employee,occupied,0
E01_211,Employee,vacant,0
E01_212,Employee,vacant,0
E01_213,Employee,occupied,0
E01_214,Employee,vacant,0
E01_215,Employee,vacant,0
E01_216,Employee,vacant,0
E01_217,Employee,vacant,0
E01_218,Employee,occupied,0
E01_219,Employee,occupied,0
E01_220,Employee,vacant,0
E01_221,Employee,vacant,0
E01_222,Employee,vacant,0
E01_223,Employee,occupied,0
E01_224,Employee,occupied,0
E01_225,Employee,vacant,0
E01_226,Employee,vacant,0
E01_227,Employee,occupied,0
E01_228,Employee,vacant,0
E01_229,Employee,occupied,0
E01_230,Employee,vacant,0
E01_231,Employee,vacant,0
E01_232,Employee,vacant,0
E01_233,Employee,occupied,0
E01_234,Employee,occupied,0
E01_235,Employee,vacant,0
E01_236,Employee,vacant,0
E01_237,Employee,occupied,0
E01_238,Employee,vacant,0
E01_239,Employee,occupied,0
E01_240,Employee,vacant,0
E01_241,Employee,vacant,0
E01_242,Employee,occupied,0
E01_243,Employee,vacant,0
E01_244,Employee,vacant,0
E01_245,Employee,occupied,0
E01_246,Employee,vacant,0
E01_247,Employee,occupied,0
E01_248,Employee,vacant,0
E01_249,Employee,vacant,0
E01_250,Employee,vacant,0
E01_251,Employee,vacant,0
E01_252,Employee,occupied,0
E01_253,Employee,occupied,0
E01_254,Employee,vacant,0
E01_255,Employee,vacant,0
E01_256,Employee,occupied,0
E01_257,Employee,vacant,0
E01_258,Employee,occupied,0
E01_259,Employee,occupied,0
E01_260,Employee,vacant,0
E01_261,Employee,occupied,0
E01_262,Employee,vacant,0
E01_263,Employee,occupied,0
E01_264,Employee,vacant,0
E01_265,Employee,vacant,0
E01_266,Employee,vacant,0
E01_267,Employee,vacant,0
E01_268,Employee,occupied,0
E01_269,Employee,occupied,0
E01_270,Employee,vacant,0
E01_271,Employee,vacant,0
E01_272,Employee,occupied,0
E01_273,Employee,vacant,0
E01_274,Employee,vacant,0
E01_275,Employee,vacant,0
E01_276,Employee,occupied,0
E01_277,Employee,vacant,0
E01_278,Employee,occupied,0
E01_279,Employee,occupied,0
E01_280,Employee,vacant,0
E01_281,Employee,occupied,0
E01_282,Employee,vacant,0
E01_283,Employee,vacant,0
E01_284,Employee,occupied,0
E01_285,Employee,vacant,0
E01_286,Employee,occupied,0
E01_287,Employee,occupied,0
E01_288,Employee,vacant,0
E01_289,Employee,occupied,0
E01_290,Employee,vacant,0
E01_291,Employee,occupied,0
E01_292,Employee,vacant,0
E01_293,Employee,vacant,0
E01_294,Employee,vacant,0
E01_295,Employee,vacant,0
E01_296,Employee,occupied,0
E01_297,Employee,occupied,0
E01_298,Employee,vacant,0
E01_299,Employee,vacant,0
E01_300,Employee,occupied,0
V01_001,Visitor,occupied,1.5
V01_002,Visitor,vacant,1.5
V01_003,Visitor,vacant,1.5
V01_004,Visitor,occupied,1.5
V01_005,Visitor,vacant,1.5
V01_006,Visitor,vacant,1.5
V01_007,Visitor,vacant,1.5
V01_008,Visitor,occupied,1.5
V01_009,Visitor,vacant,1.5
V01_010,Visitor,occupied,1.5
V01_011,Visitor,occupied,1.5
V01_012,Visitor,vacant,1.5
V01_013,Visitor,occupied,1.5
V01_014,Visitor,vacant,1.5
V01_015,Visitor,vacant,1.5
V01_016,Visitor,occupied,1.5
V01_017,Visitor,vacant,1.5
V01_018,Visitor,vacant,1.5
V01_019,Visitor,occupied,1.5
V01_020,Visitor,occupied,1.5
V01_021,Visitor,vacant,1.5
V01_022,Visitor,vacant,1.5
V01_023,Visitor,occupied,1.5
V01_024,Visitor,vacant,1.5
V01_025,Visitor,vacant,1.5
V01_026,Visitor,vacant,1.5
V01_027,Visitor,occupied,1.5
V01_028,Visitor,vacant,1.5
V01_029,Visitor,occupied,1.5
V01_030,Visitor,occupied,1.5
V01_031,Visitor,vacant,1.5
V01_032,Visitor,occupied,1.5
V01_033,Visitor,vacant,1.5
V01_034,Visitor,vacant,1.5
V01_035,Visitor,occupied,1.5
V01_036,Visitor,vacant,1.5
V01_037,Visitor,vacant,1.5
V01_038,Visitor,occupied,1.5
V01_039,Visitor,occupied,1.5
V01_040,Visitor,vacant,1.5
V01_041,Visitor,vacant,1.5
V01_042,Visitor,vacant,1.5
V01_043,Visitor,occupied,1.5
V01_044,Visitor,occupied,1.5
V01_045,Visitor,vacant,1.5
V01_046,Visitor,vacant,1.5
V01_047,Visitor,occupied,1.5
V01_048,Visitor,vacant,1.5
V01_049,Visitor,vacant,1.5
V01_050,Visitor,vacant,1.5
V01_051,Visitor,vacant,1.5
V01_052,Visitor,occupied,1.5
V01_053,Visitor,occupied,1.5
V01_054,Visitor,vacant,1.5
V01_055,Visitor,vacant,1.5
V01_056,Visitor,vacant,1.5
V01_057,Visitor,occupied,1.5
V01_058,Visitor,occupied,1.5
V01_059,Visitor,vacant,1.5
V01_060,Visitor,vacant,1.5
V01_061,Visitor,occupied,1.5
V01_062,Visitor,vacant,1.5
V01_063,Visitor,occupied,1.5
V01_064,Visitor,vacant,1.5
V01_065,Visitor,vacant,1.5
V01_066,Visitor,vacant,1.5
V01_067,Visitor,occupied,1.5
V01_068,Visitor,occupied,1.5
V01_069,Visitor,vacant,1.5
V01_070,Visitor,vacant,1.5
V01_071,Visitor,occupied,1.5
V01_072,Visitor,vacant,1.5
V01_073,Visitor,occupied,1.5
V01_074,Visitor,vacant,1.5
V01_075,Visitor,vacant,1.5
V01_076,Visitor,occupied,1.5
V01_077,Visitor,vacant,1.5
V01_078,Visitor,vacant,1.5
V01_079,Visitor,occupied,1.5
V01_080,Visitor,vacant,1.5
V01_081,Visitor,occupied,1.5
V01_082,Visitor,vacant,1.5
V01_083,Visitor,vacant,1.5
V01_084,Visitor,vacant,1.5
V01_085,Visitor,vacant,1.5
V01_086,Visitor,occupied,1.5
V01_087,Visitor,occupied,1.5
V01_088,Visitor,vacant,1.5
V01_089,Visitor,vacant,1.5
V01_090,Visitor,occupied,1.5
V01_091,Visitor,vacant,1.5
V01_092,Visitor,occupied,1.5
V01_093,Visitor,occupied,1.5
V01_094,Visitor,vacant,1.5
V01_095,Visitor,occupied,1.5
V01_096,Visitor,vacant,1.5
V01_097,Visitor,occupied,1.5
V01_098,Visitor,vacant,1.5
V01_099,Visitor,vacant,1.5
V01_100,Visitor,vacant,1.5
V01_101,Visitor,vacant,1.5
V01_102,Visitor,occupied,1.5
V01_103,Visitor,occupied,1.5
V01_104,Visitor,vacant,1.5
V01_105,Visitor,vacant,1.5
V01_106,Visitor,occupied,1.5
V01_107,Visitor,vacant,1.5
V01_108,Visitor,vacant,1.5
V01_109,Visitor,vacant,1.5
V01_110,Visitor,occupied,1.5
V01_111,Visitor,vacant,1.5
V01_112,Visitor,occupied,1.5
V01_113,Visitor,occupied,1.5
V01_114,Visitor,vacant,1.5
V01_115,Visitor,occupied,1.5
V01_116,Visitor,vacant,1.5
V01_117,Visitor,vacant,1.5
V01_118,Visitor,occupied,1.5
V01_119,Visitor,vacant,1.5
V01_120,Visitor,occupied,1.5
V01_121,Visitor,occupied,1.5
V01_122,Visitor,vacant,1.5
V01_123,Visitor,occupied,1.5
V01_124,Visitor,vacant,1.5
V01_125,Visitor,occupied,1.5
V01_126,Visitor,vacant,1.5
V01_127,Visitor,vacant,1.5
V01_128,Visitor,vacant,1.5
V01_129,Visitor,vacant,1.5
V01_130,Visitor,occupied,1.5
V01_131,Visitor,occupied,1.5
V01_132,Visitor,vacant,1.5
V01_133,Visitor,vacant,1.5
V01_134,Visitor,occupied,1.5
V01_135,Visitor,occupied,1.5
V01_136,Visitor,vacant,1.5
V01_137,Visitor,vacant,1.5
V01_138,Visitor,occupied,1.5
V01_139,Visitor,vacant,1.5
V01_140,Visitor,vacant,1.5
V01_141,Visitor,vacant,1.5
V01_142,Visitor,occupied,1.5
V01_143,Visitor,vacant,1.5
V01_144,Visitor,occupied,1.5
V01_145,Visitor,occupied,1.5
V01_146,Visitor,vacant,1.5
V01_147,Visitor,occupied,1.5
V01_148,Visitor,vacant,1.5
V01_149,Visitor,vacant,1.5
V01_150,Visitor,occupied,1.5
V01_151,Visitor,vacant,1.5
V01_152,Visitor,vacant,1.5
V01_153,Visitor,occupied,1.5
V01_154,Visitor,occupied,1.5
V01_155,Visitor,vacant,1.5
V01_156,Visitor,vacant,1.5
V01_157,Visitor,occupied,1.5
V01_158,Visitor,vacant,1.5
V01_159,Visitor,vacant,1.5
V01_160,Visitor,vacant,1.5
V01_161,Visitor,occupied,1.5
V01_162,Visitor,vacant,1.5
V01_163,Visitor,occupied,1.5
V01_164,Visitor,occupied,1.5
V01_165,Visitor,vacant,1.5
V01_166,Visitor,occupied,1.5
V01_167,Visitor,vacant,1.5
V01_168,Visitor,vacant,1.5
V01_169,Visitor,occupied,1.5
V01_170,Visitor,vacant,1.5
V01_171,Visitor,vacant,1.5
V01_172,Visitor,occupied,1.5
V01_173,Visitor,occupied,1.5
V01_174,Visitor,vacant,1.5
V01_175,Visitor,vacant,1.5
V01_176,Visitor,vacant,1.5
V01_177,Visitor,occupied,1.5
V01_178,Visitor,occupied,1.5
V01_179,Visitor,vacant,1.5
V01_180,Visitor,vacant,1.5
V01_181,Visitor,occupied,1.5
V01_182,Visitor,vacant,1.5
V01_183,Visitor,vacant,1.5
V01_184,Visitor,vacant,1.5
V01_185,Visitor,vacant,1.5
V01_186,Visitor,occupied,1.5
V01_187,Visitor,occupied,1.5
V01_188,Visitor,vacant,1.5
V01_189,Visitor,vacant,1.5
V01_190,Visitor,vacant,1.5
V01_191,Visitor,occupied,1.5
V01_192,Visitor,occupied,1.5
V01_193,Visitor,vacant,1.5
V01_194,Visitor,vacant,1.5
V01_195,Visitor,occupied,1.5
V01_196,Visitor,vacant,1.5
V01_197,Visitor,occupied,1.5
V01_198,Visitor,vacant,1.5
V01_199,Visitor,vacant,1.5
V01_200,Visitor,vacant,1.5
V01_201,Visitor,occupied,1.5
V01_202,Visitor,occupied,1.5
V01_203,Visitor,vacant,1.5
V01_204,Visitor,vacant,1.5
V01_205,Visitor,occupied,1.5
V01_206,Visitor,vacant,1.5
V01_207,Visitor,occupied,1.5
V01_208,Visitor,vacant,1.5
V01_209,Visitor,vacant,1.5
V01_210,Visitor,occupied,1.5
V01_211,Visitor,vacant,1.5
V01_212,Visitor,vacant,1.5
V01_213,Visitor,occupied,1.5
V01_214,Visitor,vacant,1.5
V01_215,Visitor,occupied,1.5
V01_216,Visitor,vacant,1.5
V01_217,Visitor,vacant,1.5
V01_218,Visitor,vacant,1.5
V01_219,Visitor,vacant,1.5
V01_220,Visitor,occupied,1.5
V01_221,Visitor,occupied,1.5
V01_222,Visitor,vacant,1.5
V01_223,Visitor,vacant,1.5
V01_224,Visitor,occupied,1.5
V01_225,Visitor,vacant,1.5
V01_226,Visitor,occupied,1.5
V01_227,Visitor,occupied,1.5
V01_228,Visitor,vacant,1.5
V01_229,Visitor,occupied,1.5
V01_230,Visitor,vacant,1.5
V01_231,Visitor,occupied,1.5
V01_232,Visitor,vacant,1.5
V01_233,Visitor,vacant,1.5
V01_234,Visitor,vacant,1.5
V01_235,Visitor,vacant,1.5
V01_236,Visitor,occupied,1.5
V01_237,Visitor,occupied,1.5
V01_238,Visitor,vacant,1.5
V01_239,Visitor,vacant,1.5
V01_240,Visitor,occupied,1.5
V01_241,Visitor,vacant,1.5
V01_242,Visitor,vacant,1.5
V01_243,Visitor,vacant,1.5
V01_244,Visitor,occupied,1.5
V01_245,Visitor,vacant,1.5
V01_246,Visitor,occupied,1.5
V01_247,Visitor,occupied,1.5
V01_248,Visitor,vacant,1.5
V01_249,Visitor,occupied,1.5
V01_250,Visitor,vacant,1.5
V01_251,Visitor,vacant,1.5
V01_252,Visitor,occupied,1.5
V01_253,Visitor,vacant,1.5
V01_254,Visitor,occupied,1.5
V01_255,Visitor,occupied,1.5
V01_256,Visitor,vacant,1.5
V01_257,Visitor,occupied,1.5
V01_258,Visitor,vacant,1.5
V01_259,Visitor,occupied,1.5
V01_260,Visitor,vacant,1.5
V01_261,Visitor,vacant,1.5
V01_262,Visitor,vacant,1.5
V01_263,Visitor,vacant,1.5
V01_264,Visitor,occupied,1.5
V01_265,Visitor,occupied,1.5
V01_266,Visitor,vacant,1.5
V01_267,Visitor,vacant,1.5
V01_268,Visitor,occupied,1.5
V01_269,Visitor,occupied,1.5
V01_270,Visitor,vacant,1.5
V01_271,Visitor,vacant,1.5
V01_272,Visitor,occupied,1.5
V01_273,Visitor,vacant,1.5
V01_274,Visitor,vacant,1.5
V01_275,Visitor,vacant,1.5
V01_276,Visitor,occupied,1.5
V01_277,Visitor,vacant,1.5
V01_278,Visitor,occupied,1.5
V01_279,Visitor,occupied,1.5
V01_280,Visitor,vacant,1.5
V01_281,Visitor,occupied,1.5
V01_282,Visitor,vacant,1.5
V01_283,Visitor,vacant,1.5
V01_284,Visitor,occupied,1.5
V01_285,Visitor,vacant,1.5
V01_286,Visitor,vacant,1.5
V01_287,Visitor,occupied,1.5
V01_288,Visitor,occupied,1.5
V01_289,Visitor,vacant,1.5
V01_290,Visitor,vacant,1.5
V01_291,Visitor,occupied,1.5
V01_292,Visitor,vacant,1.5
V01_293,Visitor,vacant,1.5
V01_294,Visitor,vacant,1.5
